Year,Round,Pick,Player,Team,Week,Wins,Games_Played,Week_Type
2020,3,18,Dan,Texans,11,3,10,RegSsn
2020,3,18,Dan,Texans,12,4,11,RegSsn
2020,3,18,Dan,Texans,13,4,12,RegSsn
2020,3,18,Dan,Texans,14,4,13,RegSsn
2020,3,18,Dan,Texans,15,4,14,RegSsn
2020,3,18,Dan,Texans,16,4,15,RegSsn
2020,3,18,Dan,Texans,17,4,16,RegSsn
2020,3,19,JP,Falcons,1,0,1,RegSsn
2020,3,19,JP,Falcons,2,0,2,RegSsn
2020,3,19,JP,Falcons,3,0,3,RegSsn
2020,3,19,JP,Falcons,4,0,4,RegSsn
2020,3,19,JP,Falcons,5,0,5,RegSsn
2020,3,19,JP,Falcons,6,1,6,RegSsn
2020,3,19,JP,Falcons,7,1,7,RegSsn
2020,3,19,JP,Falcons,8,2,8,RegSsn
2020,3,19,JP,Falcons,10,3,9,Bye Week
2020,3,19,JP,Falcons,9,3,9,RegSsn
2020,3,19,JP,Falcons,11,3,10,RegSsn
2020,3,19,JP,Falcons,12,4,11,RegSsn
2020,3,19,JP,Falcons,13,4,12,RegSsn
2020,3,19,JP,Falcons,14,4,13,RegSsn
2020,3,19,JP,Falcons,15,4,14,RegSsn
2020,3,19,JP,Falcons,16,4,15,RegSsn
2020,3,19,JP,Falcons,17,4,16,RegSsn
2020,3,20,Jackson,Browns,1,0,1,RegSsn
2020,3,20,Jackson,Browns,2,1,2,RegSsn
2020,3,20,Jackson,Browns,3,2,3,RegSsn
2020,3,20,Jackson,Browns,4,3,4,RegSsn
2020,3,20,Jackson,Browns,5,4,5,RegSsn
2020,3,20,Jackson,Browns,6,4,6,RegSsn
2020,3,20,Jackson,Browns,7,5,7,RegSsn
2020,3,20,Jackson,Browns,8,5,8,RegSsn
2020,3,20,Jackson,Browns,9,5,8,Bye Week
2020,3,20,Jackson,Browns,10,6,9,RegSsn
2020,3,20,Jackson,Browns,11,7,10,RegSsn
2020,3,20,Jackson,Browns,12,8,11,RegSsn
2020,3,20,Jackson,Browns,13,9,12,RegSsn
2020,3,20,Jackson,Browns,14,9,13,RegSsn
2020,3,20,Jackson,Browns,15,10,14,RegSsn
2020,3,20,Jackson,Browns,16,10,15,RegSsn
2020,3,20,Jackson,Browns,17,11,16,RegSsn
2020,3,20,Jackson,Browns,Wild Card,12,17,Playoffs
2020,3,20,Jackson,Browns,Division,12,18,Playoffs
2020,3,21,Jordan,Bengals,1,0,1,RegSsn
2020,3,21,Jordan,Bengals,2,0,2,RegSsn
2020,3,21,Jordan,Bengals,3,0,3,RegSsn
2020,3,21,Jordan,Bengals,4,1,4,RegSsn
2020,3,21,Jordan,Bengals,5,1,5,RegSsn
2020,3,21,Jordan,Bengals,6,1,6,RegSsn
2020,3,21,Jordan,Bengals,7,1,7,RegSsn
2020,3,21,Jordan,Bengals,8,2,8,RegSsn
2020,3,21,Jordan,Bengals,9,2,8,Bye Week
2020,3,21,Jordan,Bengals,10,2,9,RegSsn
2020,3,21,Jordan,Bengals,11,2,10,RegSsn
2020,3,21,Jordan,Bengals,12,2,11,RegSsn
2020,3,21,Jordan,Bengals,13,2,12,RegSsn
2020,3,21,Jordan,Bengals,14,2,13,RegSsn
2020,3,21,Jordan,Bengals,15,3,14,RegSsn
2020,3,21,Jordan,Bengals,16,4,15,RegSsn
2020,3,21,Jordan,Bengals,17,4,16,RegSsn
2020,4,22,Jordan,Bears,1,1,1,RegSsn
2020,4,22,Jordan,Bears,2,2,2,RegSsn
2020,4,22,Jordan,Bears,3,3,3,RegSsn
2020,4,22,Jordan,Bears,4,3,4,RegSsn
2020,4,22,Jordan,Bears,5,4,5,RegSsn
2020,4,22,Jordan,Bears,6,5,6,RegSsn
2020,4,22,Jordan,Bears,7,5,7,RegSsn
2020,4,22,Jordan,Bears,8,5,8,RegSsn
2020,4,22,Jordan,Bears,9,5,9,RegSsn
2020,4,22,Jordan,Bears,10,5,10,RegSsn
2020,4,22,Jordan,Bears,11,5,10,Bye Week
2020,4,22,Jordan,Bears,12,5,11,RegSsn
2020,4,22,Jordan,Bears,13,5,12,RegSsn
2020,4,22,Jordan,Bears,14,6,13,RegSsn
2020,4,22,Jordan,Bears,15,7,14,RegSsn
2020,4,22,Jordan,Bears,16,8,15,RegSsn
2020,4,22,Jordan,Bears,17,8,16,RegSsn
2020,4,22,Jordan,Bears,Wild Card,8,17,Playoffs
2020,4,23,Jackson,Chargers,1,1,1,RegSsn
2020,4,23,Jackson,Chargers,2,1,2,RegSsn
2020,4,23,Jackson,Chargers,3,1,3,RegSsn
2020,4,23,Jackson,Chargers,4,1,4,RegSsn
2020,4,23,Jackson,Chargers,5,1,5,RegSsn
2020,4,23,Jackson,Chargers,6,1,5,Bye Week
2020,4,23,Jackson,Chargers,7,2,6,RegSsn
2020,4,23,Jackson,Chargers,8,2,7,RegSsn
2020,4,23,Jackson,Chargers,9,2,8,RegSsn
2020,4,23,Jackson,Chargers,10,2,9,RegSsn
2020,4,23,Jackson,Chargers,11,3,10,RegSsn
2020,4,23,Jackson,Chargers,12,3,11,RegSsn
2020,4,23,Jackson,Chargers,13,3,12,RegSsn
2020,4,23,Jackson,Chargers,14,4,13,RegSsn
2020,4,23,Jackson,Chargers,15,5,14,RegSsn
2020,4,23,Jackson,Chargers,16,6,15,RegSsn
2020,4,23,Jackson,Chargers,17,7,16,RegSsn
2020,4,24,JP,Lions,1,0,1,RegSsn
2020,4,24,JP,Lions,2,0,2,RegSsn
2020,4,24,JP,Lions,3,1,3,RegSsn
2020,4,24,JP,Lions,4,1,4,RegSsn
2020,4,24,JP,Lions,5,1,4,Bye Week
2020,4,24,JP,Lions,6,2,5,RegSsn
2020,4,24,JP,Lions,7,3,6,RegSsn
2020,4,24,JP,Lions,8,3,7,RegSsn
2020,4,24,JP,Lions,9,3,8,RegSsn
2020,4,24,JP,Lions,10,4,9,RegSsn
2020,4,24,JP,Lions,11,4,10,RegSsn
2020,4,24,JP,Lions,12,4,11,RegSsn
2020,4,24,JP,Lions,13,5,12,RegSsn
2020,4,24,JP,Lions,14,5,13,RegSsn
2020,4,24,JP,Lions,15,5,14,RegSsn
2020,4,24,JP,Lions,16,5,15,RegSsn
2020,4,24,JP,Lions,17,5,16,RegSsn
2020,4,25,Dan,Cardinals,1,1,1,RegSsn
2020,4,25,Dan,Cardinals,2,2,2,RegSsn
2020,4,25,Dan,Cardinals,3,2,3,RegSsn
2020,4,25,Dan,Cardinals,4,2,4,RegSsn
2020,4,25,Dan,Cardinals,5,3,5,RegSsn
2020,4,25,Dan,Cardinals,6,4,6,RegSsn
2020,4,25,Dan,Cardinals,7,5,7,RegSsn
2020,4,25,Dan,Cardinals,8,5,7,Bye Week
2020,4,25,Dan,Cardinals,9,5,8,RegSsn
2020,4,25,Dan,Cardinals,10,6,9,RegSsn
2020,4,25,Dan,Cardinals,11,6,10,RegSsn
2020,4,25,Dan,Cardinals,12,6,11,RegSsn
2020,4,25,Dan,Cardinals,13,6,12,RegSsn
2020,4,25,Dan,Cardinals,14,7,13,RegSsn
2020,4,25,Dan,Cardinals,15,8,14,RegSsn
2020,4,25,Dan,Cardinals,16,8,15,RegSsn
2020,4,25,Dan,Cardinals,17,8,16,RegSsn
2020,4,26,Brandon,Raiders,1,1,1,RegSsn
2020,4,26,Brandon,Raiders,2,2,2,RegSsn
2020,4,26,Brandon,Raiders,3,2,3,RegSsn
2020,4,26,Brandon,Raiders,4,2,4,RegSsn
2020,4,26,Brandon,Raiders,5,3,5,RegSsn
2020,4,26,Brandon,Raiders,6,3,5,Bye Week
2020,4,26,Brandon,Raiders,7,3,6,RegSsn
2020,4,26,Brandon,Raiders,8,4,7,RegSsn
2020,4,26,Brandon,Raiders,9,5,8,RegSsn
2020,4,26,Brandon,Raiders,10,6,9,RegSsn
2020,4,26,Brandon,Raiders,11,6,10,RegSsn
2020,4,26,Brandon,Raiders,12,6,11,RegSsn
2020,4,26,Brandon,Raiders,13,7,12,RegSsn
2020,4,26,Brandon,Raiders,14,7,13,RegSsn
2020,4,26,Brandon,Raiders,15,7,14,RegSsn
2020,4,26,Brandon,Raiders,16,7,15,RegSsn
2020,4,26,Brandon,Raiders,17,8,16,RegSsn
2020,4,27,Alex,Giants,1,0,1,RegSsn
2020,4,27,Alex,Giants,2,0,2,RegSsn
2020,4,27,Alex,Giants,3,0,3,RegSsn
2020,4,27,Alex,Giants,4,0,4,RegSsn
2020,4,27,Alex,Giants,5,0,5,RegSsn
2020,4,27,Alex,Giants,6,1,6,RegSsn
2020,4,27,Alex,Giants,7,1,7,RegSsn
2020,4,27,Alex,Giants,8,1,8,RegSsn
2020,4,27,Alex,Giants,9,2,9,RegSsn
2020,4,27,Alex,Giants,10,3,10,RegSsn
2020,4,27,Alex,Giants,11,3,10,Bye Week
2020,4,27,Alex,Giants,12,4,11,RegSsn
2020,4,27,Alex,Giants,13,5,12,RegSsn
2020,4,27,Alex,Giants,14,5,13,RegSsn
2020,4,27,Alex,Giants,15,5,14,RegSsn
2020,4,27,Alex,Giants,16,5,15,RegSsn
2020,4,27,Alex,Giants,17,6,16,RegSsn
2020,4,28,Mike,Dolphins,1,0,1,RegSsn
2020,4,28,Mike,Dolphins,2,0,2,RegSsn
2020,4,28,Mike,Dolphins,3,1,3,RegSsn
2020,4,28,Mike,Dolphins,4,1,4,RegSsn
2020,4,28,Mike,Dolphins,5,2,5,RegSsn
2020,4,28,Mike,Dolphins,6,3,6,RegSsn
2020,4,28,Mike,Dolphins,7,3,6,Bye Week
2020,4,28,Mike,Dolphins,8,4,7,RegSsn
2020,4,28,Mike,Dolphins,9,5,8,RegSsn
2020,4,28,Mike,Dolphins,10,6,9,RegSsn
2020,4,28,Mike,Dolphins,11,6,10,RegSsn
2020,4,28,Mike,Dolphins,12,7,11,RegSsn
2020,4,28,Mike,Dolphins,13,8,12,RegSsn
2020,4,28,Mike,Dolphins,14,8,13,RegSsn
2020,4,28,Mike,Dolphins,15,9,14,RegSsn
2020,4,28,Mike,Dolphins,16,10,15,RegSsn
2020,4,28,Mike,Dolphins,17,10,16,RegSsn
2020,99,29,Leftover,Panthers,1,0,1,RegSsn
2020,99,29,Leftover,Panthers,2,0,2,RegSsn
2020,99,29,Leftover,Panthers,3,1,3,RegSsn
2020,99,29,Leftover,Panthers,4,2,4,RegSsn
2020,99,29,Leftover,Panthers,5,3,5,RegSsn
2020,99,29,Leftover,Panthers,6,3,6,RegSsn
2020,99,29,Leftover,Panthers,7,3,7,RegSsn
2020,99,29,Leftover,Panthers,8,3,8,RegSsn
2020,99,29,Leftover,Panthers,9,3,9,RegSsn
2020,99,29,Leftover,Panthers,10,3,10,RegSsn
2020,99,29,Leftover,Panthers,11,4,11,RegSsn
2020,99,29,Leftover,Panthers,12,4,12,RegSsn
2020,99,29,Leftover,Panthers,13,4,12,Bye Week
2020,99,29,Leftover,Panthers,14,4,13,RegSsn
2020,99,29,Leftover,Panthers,15,4,14,RegSsn
2020,99,29,Leftover,Panthers,16,5,15,RegSsn
2020,99,29,Leftover,Panthers,17,5,16,RegSsn
2020,99,31,Leftover,Jets,1,0,1,RegSsn
2020,99,31,Leftover,Jets,2,0,2,RegSsn
2020,99,31,Leftover,Jets,3,0,3,RegSsn
2020,99,31,Leftover,Jets,4,0,4,RegSsn
2020,99,31,Leftover,Jets,5,0,5,RegSsn
2020,99,31,Leftover,Jets,6,0,6,RegSsn
2020,99,31,Leftover,Jets,7,0,7,RegSsn
2020,99,31,Leftover,Jets,8,0,8,RegSsn
2020,99,31,Leftover,Jets,10,0,9,Bye Week
2020,99,31,Leftover,Jets,9,0,9,RegSsn
2020,99,31,Leftover,Jets,11,0,10,RegSsn
2020,99,31,Leftover,Jets,12,0,11,RegSsn
2020,99,31,Leftover,Jets,13,0,12,RegSsn
2020,99,31,Leftover,Jets,14,0,13,RegSsn
2020,99,31,Leftover,Jets,15,1,14,RegSsn
2020,99,31,Leftover,Jets,16,2,15,RegSsn
2020,99,31,Leftover,Jets,17,2,16,RegSsn
2020,99,32,Leftover,Jaguars,1,1,1,RegSsn
2020,99,32,Leftover,Jaguars,2,1,2,RegSsn
2020,99,32,Leftover,Jaguars,3,1,3,RegSsn
2020,99,32,Leftover,Jaguars,4,1,4,RegSsn
2020,99,32,Leftover,Jaguars,5,1,5,RegSsn
2020,99,32,Leftover,Jaguars,6,1,6,RegSsn
2020,99,32,Leftover,Jaguars,7,1,7,RegSsn
2020,99,32,Leftover,Jaguars,8,1,7,Bye Week
2020,99,32,Leftover,Jaguars,9,1,8,RegSsn
2020,99,32,Leftover,Jaguars,10,1,9,RegSsn
2020,99,32,Leftover,Jaguars,11,1,10,RegSsn
2020,99,32,Leftover,Jaguars,12,1,11,RegSsn
2020,99,32,Leftover,Jaguars,13,1,12,RegSsn
2020,99,32,Leftover,Jaguars,14,1,13,RegSsn
2020,99,32,Leftover,Jaguars,15,1,14,RegSsn
2020,99,32,Leftover,Jaguars,16,1,15,RegSsn
2020,99,32,Leftover,Jaguars,17,1,16,RegSsn
2021,1,1,Dan,Buccaneers,1,1,1,RegSsn
2021,1,1,Dan,Buccaneers,2,2,2,RegSsn
2021,1,1,Dan,Buccaneers,3,2,3,RegSsn
2021,1,1,Dan,Buccaneers,4,3,4,RegSsn
2021,1,1,Dan,Buccaneers,5,4,5,RegSsn
2021,1,1,Dan,Buccaneers,6,5,6,RegSsn
2021,1,1,Dan,Buccaneers,7,6,7,RegSsn
2021,1,1,Dan,Buccaneers,8,6,8,RegSsn
2021,1,1,Dan,Buccaneers,9,6,8,Bye Week
2021,1,1,Dan,Buccaneers,10,6,9,RegSsn
2021,1,1,Dan,Buccaneers,11,7,10,RegSsn
2021,1,1,Dan,Buccaneers,12,8,11,RegSsn
2021,1,1,Dan,Buccaneers,13,9,12,RegSsn
2021,1,1,Dan,Buccaneers,14,10,13,RegSsn
2021,1,1,Dan,Buccaneers,15,10,14,RegSsn
2021,1,1,Dan,Buccaneers,16,11,15,RegSsn
2021,1,1,Dan,Buccaneers,17,12,16,RegSsn
2021,1,1,Dan,Buccaneers,18,13,17,RegSsn
2021,1,1,Dan,Buccaneers,Wild Card,14,18,Playoffs
2021,1,1,Dan,Buccaneers,Division,14,19,Playoffs
2021,1,2,Brandon,Chiefs,1,1,1,RegSsn
2021,1,2,Brandon,Chiefs,2,1,2,RegSsn
2021,1,2,Brandon,Chiefs,3,1,3,RegSsn
2021,1,2,Brandon,Chiefs,4,2,4,RegSsn
2021,1,2,Brandon,Chiefs,5,2,5,RegSsn
2021,1,2,Brandon,Chiefs,6,3,6,RegSsn
2021,1,2,Brandon,Chiefs,7,3,7,RegSsn
2021,1,2,Brandon,Chiefs,8,4,8,RegSsn
2021,1,2,Brandon,Chiefs,9,5,9,RegSsn
2021,1,2,Brandon,Chiefs,10,6,10,RegSsn
2021,1,2,Brandon,Chiefs,11,7,11,RegSsn
2021,1,2,Brandon,Chiefs,12,7,11,Bye Week
2021,1,2,Brandon,Chiefs,13,8,12,RegSsn
2021,1,2,Brandon,Chiefs,14,9,13,RegSsn
2021,1,2,Brandon,Chiefs,15,10,14,RegSsn
2021,1,2,Brandon,Chiefs,16,11,15,RegSsn
2021,1,2,Brandon,Chiefs,17,11,16,RegSsn
2021,1,2,Brandon,Chiefs,18,12,17,RegSsn
2021,1,2,Brandon,Chiefs,Wild Card,13,18,Playoffs
2021,1,2,Brandon,Chiefs,Division,14,19,Playoffs
2021,1,2,Brandon,Chiefs,Conf. Champ.,14,20,Playoffs
2021,1,3,JP,Bills,1,0,1,RegSsn
2021,1,3,JP,Bills,2,1,2,RegSsn
2021,1,3,JP,Bills,3,2,3,RegSsn
2021,1,3,JP,Bills,4,3,4,RegSsn
2021,1,3,JP,Bills,5,4,5,RegSsn
2021,1,3,JP,Bills,6,4,6,RegSsn
2021,1,3,JP,Bills,7,4,6,Bye Week
2021,1,3,JP,Bills,8,5,7,RegSsn
2021,1,3,JP,Bills,9,5,8,RegSsn
2021,1,3,JP,Bills,10,6,9,RegSsn
2021,1,3,JP,Bills,11,6,10,RegSsn
2021,1,3,JP,Bills,12,7,11,RegSsn
2021,1,3,JP,Bills,13,7,12,RegSsn
2021,1,3,JP,Bills,14,7,13,RegSsn
2021,1,3,JP,Bills,15,8,14,RegSsn
2021,1,3,JP,Bills,16,9,15,RegSsn
2021,1,3,JP,Bills,17,10,16,RegSsn
2021,1,3,JP,Bills,18,11,17,RegSsn
2021,1,3,JP,Bills,Wild Card,12,18,Playoffs
2021,1,3,JP,Bills,Division,12,19,Playoffs
2021,1,4,Jordan,Rams,1,1,1,RegSsn
2021,1,4,Jordan,Rams,2,2,2,RegSsn
2021,1,4,Jordan,Rams,3,3,3,RegSsn
2021,1,4,Jordan,Rams,4,3,4,RegSsn
2021,1,4,Jordan,Rams,5,4,5,RegSsn
2021,1,4,Jordan,Rams,6,5,6,RegSsn
2021,1,4,Jordan,Rams,7,6,7,RegSsn
2021,1,4,Jordan,Rams,8,7,8,RegSsn
2021,1,4,Jordan,Rams,9,7,9,RegSsn
2021,1,4,Jordan,Rams,10,7,10,RegSsn
2021,1,4,Jordan,Rams,11,7,10,Bye Week
2021,1,4,Jordan,Rams,12,7,11,RegSsn
2021,1,4,Jordan,Rams,13,8,12,RegSsn
2021,1,4,Jordan,Rams,14,9,13,RegSsn
2021,1,4,Jordan,Rams,15,10,14,RegSsn
2021,1,4,Jordan,Rams,16,11,15,RegSsn
2021,1,4,Jordan,Rams,17,12,16,RegSsn
2021,1,4,Jordan,Rams,18,12,17,RegSsn
2021,1,4,Jordan,Rams,Wild Card,13,18,Playoffs
2021,1,4,Jordan,Rams,Division,14,19,Playoffs
2021,1,4,Jordan,Rams,Conf. Champ.,15,20,Playoffs
2021,1,4,Jordan,Rams,SuperBowl,16,21,Playoffs
2021,1,5,Mike,Patriots,1,0,1,RegSsn
2021,1,5,Mike,Patriots,2,1,2,RegSsn
2021,1,5,Mike,Patriots,3,1,3,RegSsn
2021,1,5,Mike,Patriots,4,1,4,RegSsn
2021,1,5,Mike,Patriots,5,2,5,RegSsn
2021,1,5,Mike,Patriots,6,2,6,RegSsn
2021,1,5,Mike,Patriots,7,3,7,RegSsn
2021,1,5,Mike,Patriots,8,4,8,RegSsn
2021,1,5,Mike,Patriots,9,5,9,RegSsn
2021,1,5,Mike,Patriots,10,6,10,RegSsn
2021,1,5,Mike,Patriots,11,7,11,RegSsn
2021,1,5,Mike,Patriots,12,8,12,RegSsn
2021,1,5,Mike,Patriots,13,9,13,RegSsn
2021,1,5,Mike,Patriots,14,9,13,Bye Week
2021,1,5,Mike,Patriots,15,9,14,RegSsn
2021,1,5,Mike,Patriots,16,9,15,RegSsn
2021,1,5,Mike,Patriots,17,10,16,RegSsn
2021,1,5,Mike,Patriots,18,10,17,RegSsn
2021,1,5,Mike,Patriots,Wild Card,10,18,Playoffs
2021,1,6,Jackson,Packers,1,0,1,RegSsn
2021,1,6,Jackson,Packers,2,1,2,RegSsn
2021,1,6,Jackson,Packers,3,2,3,RegSsn
2021,1,6,Jackson,Packers,4,3,4,RegSsn
2021,1,6,Jackson,Packers,5,4,5,RegSsn
2021,1,6,Jackson,Packers,6,5,6,RegSsn
2021,1,6,Jackson,Packers,7,6,7,RegSsn
2021,1,6,Jackson,Packers,8,7,8,RegSsn
2021,1,6,Jackson,Packers,9,7,9,RegSsn
2021,1,6,Jackson,Packers,10,8,10,RegSsn
2021,1,6,Jackson,Packers,11,8,11,RegSsn
2021,1,6,Jackson,Packers,12,9,12,RegSsn
2021,1,6,Jackson,Packers,13,9,12,Bye Week
2021,1,6,Jackson,Packers,14,10,13,RegSsn
2021,1,6,Jackson,Packers,15,11,14,RegSsn
2021,1,6,Jackson,Packers,16,12,15,RegSsn
2021,1,6,Jackson,Packers,17,13,16,RegSsn
2021,1,6,Jackson,Packers,18,13,17,RegSsn
2021,1,6,Jackson,Packers,Division,13,18,Playoffs
2021,1,7,Alex,Browns,1,0,1,RegSsn
2021,1,7,Alex,Browns,2,1,2,RegSsn
2021,1,7,Alex,Browns,3,2,3,RegSsn
2021,1,7,Alex,Browns,4,3,4,RegSsn
2021,1,7,Alex,Browns,5,3,5,RegSsn
2021,1,7,Alex,Browns,6,3,6,RegSsn
2021,1,7,Alex,Browns,7,4,7,RegSsn
2021,1,7,Alex,Browns,8,4,8,RegSsn
2021,1,7,Alex,Browns,9,5,9,RegSsn
2021,1,7,Alex,Browns,10,5,10,RegSsn
2021,1,7,Alex,Browns,11,6,11,RegSsn
2021,1,7,Alex,Browns,12,6,12,RegSsn
2021,1,7,Alex,Browns,13,6,12,Bye Week
2021,1,7,Alex,Browns,14,7,13,RegSsn
2021,1,7,Alex,Browns,15,7,14,RegSsn
2021,1,7,Alex,Browns,16,7,15,RegSsn
2021,1,7,Alex,Browns,17,7,16,RegSsn
2021,1,7,Alex,Browns,18,8,17,RegSsn
2021,2,8,Alex,Ravens,1,0,1,RegSsn
2021,2,8,Alex,Ravens,2,1,2,RegSsn
2021,2,8,Alex,Ravens,3,2,3,RegSsn
2021,2,8,Alex,Ravens,4,3,4,RegSsn
2021,2,8,Alex,Ravens,5,4,5,RegSsn
2021,2,8,Alex,Ravens,6,5,6,RegSsn
2021,2,8,Alex,Ravens,7,5,7,RegSsn
2021,2,8,Alex,Ravens,8,5,7,Bye Week
2021,2,8,Alex,Ravens,9,6,8,RegSsn
2021,2,8,Alex,Ravens,10,6,9,RegSsn
2021,2,8,Alex,Ravens,11,7,10,RegSsn
2021,2,8,Alex,Ravens,12,8,11,RegSsn
2021,2,8,Alex,Ravens,13,8,12,RegSsn
2021,2,8,Alex,Ravens,14,8,13,RegSsn
2021,2,8,Alex,Ravens,15,8,14,RegSsn
2021,2,8,Alex,Ravens,16,8,15,RegSsn
2021,2,8,Alex,Ravens,17,8,16,RegSsn
2021,2,8,Alex,Ravens,18,8,17,RegSsn
2021,2,9,Jackson,49ers,1,1,1,RegSsn
2021,2,9,Jackson,49ers,2,2,2,RegSsn
2021,2,9,Jackson,49ers,3,2,3,RegSsn
2021,2,9,Jackson,49ers,4,2,4,RegSsn
2021,2,9,Jackson,49ers,5,2,5,RegSsn
2021,2,9,Jackson,49ers,6,2,5,Bye Week
2021,2,9,Jackson,49ers,7,2,6,RegSsn
2021,2,9,Jackson,49ers,8,3,7,RegSsn
2021,2,9,Jackson,49ers,9,3,8,RegSsn
2021,2,9,Jackson,49ers,10,4,9,RegSsn
2021,2,9,Jackson,49ers,11,5,10,RegSsn
2021,2,9,Jackson,49ers,12,6,11,RegSsn
2021,2,9,Jackson,49ers,13,6,12,RegSsn
2021,2,9,Jackson,49ers,14,7,13,RegSsn
2021,2,9,Jackson,49ers,15,8,14,RegSsn
2021,2,9,Jackson,49ers,16,8,15,RegSsn
2021,2,9,Jackson,49ers,17,9,16,RegSsn
2021,2,9,Jackson,49ers,18,10,17,RegSsn
2021,2,9,Jackson,49ers,Wild Card,11,18,Playoffs
2021,2,9,Jackson,49ers,Division,12,19,Playoffs
2021,2,9,Jackson,49ers,Conf. Champ.,12,20,Playoffs
2021,2,10,Mike,Titans,1,0,1,RegSsn
2021,2,10,Mike,Titans,2,1,2,RegSsn
2021,2,10,Mike,Titans,3,2,3,RegSsn
2021,2,10,Mike,Titans,4,2,4,RegSsn
2021,2,10,Mike,Titans,5,3,5,RegSsn
2021,2,10,Mike,Titans,6,4,6,RegSsn
2021,2,10,Mike,Titans,7,5,7,RegSsn
2021,2,10,Mike,Titans,8,6,8,RegSsn
2021,2,10,Mike,Titans,9,7,9,RegSsn
2021,2,10,Mike,Titans,10,8,10,RegSsn
2021,2,10,Mike,Titans,11,8,11,RegSsn
2021,2,10,Mike,Titans,12,8,12,RegSsn
2021,2,10,Mike,Titans,13,8,12,Bye Week
2021,2,10,Mike,Titans,14,9,13,RegSsn
2021,2,10,Mike,Titans,15,9,14,RegSsn
2021,2,10,Mike,Titans,16,10,15,RegSsn
2021,2,10,Mike,Titans,17,11,16,RegSsn
2021,2,10,Mike,Titans,18,12,17,RegSsn
2021,2,10,Mike,Titans,Division,12,18,Playoffs
2021,2,11,Jordan,Seahawks,1,1,1,RegSsn
2021,2,11,Jordan,Seahawks,2,1,2,RegSsn
2021,2,11,Jordan,Seahawks,3,1,3,RegSsn
2021,2,11,Jordan,Seahawks,4,2,4,RegSsn
2021,2,11,Jordan,Seahawks,5,2,5,RegSsn
2021,2,11,Jordan,Seahawks,6,2,6,RegSsn
2021,2,11,Jordan,Seahawks,7,2,7,RegSsn
2021,2,11,Jordan,Seahawks,8,3,8,RegSsn
2021,2,11,Jordan,Seahawks,9,3,8,Bye Week
2021,2,11,Jordan,Seahawks,10,3,9,RegSsn
2021,2,11,Jordan,Seahawks,11,3,10,RegSsn
2021,2,11,Jordan,Seahawks,12,3,11,RegSsn
2021,2,11,Jordan,Seahawks,13,4,12,RegSsn
2021,2,11,Jordan,Seahawks,14,5,13,RegSsn
2021,2,11,Jordan,Seahawks,15,5,14,RegSsn
2021,2,11,Jordan,Seahawks,16,5,15,RegSsn
2021,2,11,Jordan,Seahawks,17,6,16,RegSsn
2021,2,11,Jordan,Seahawks,18,7,17,RegSsn
2021,2,12,JP,Chargers,1,1,1,RegSsn
2021,2,12,JP,Chargers,2,1,2,RegSsn
2021,2,12,JP,Chargers,3,2,3,RegSsn
2021,2,12,JP,Chargers,4,3,4,RegSsn
2021,2,12,JP,Chargers,5,4,5,RegSsn
2021,2,12,JP,Chargers,6,4,6,RegSsn
2021,2,12,JP,Chargers,7,4,6,Bye Week
2021,2,12,JP,Chargers,8,4,7,RegSsn
2021,2,12,JP,Chargers,9,5,8,RegSsn
2021,2,12,JP,Chargers,10,5,9,RegSsn
2021,2,12,JP,Chargers,11,6,10,RegSsn
2021,2,12,JP,Chargers,12,6,11,RegSsn
2021,2,12,JP,Chargers,13,7,12,RegSsn
2021,2,12,JP,Chargers,14,8,13,RegSsn
2021,2,12,JP,Chargers,15,8,14,RegSsn
2021,2,12,JP,Chargers,16,8,15,RegSsn
2021,2,12,JP,Chargers,17,9,16,RegSsn
2021,2,12,JP,Chargers,18,9,17,RegSsn
2021,2,13,Brandon,Colts,1,0,1,RegSsn
2021,2,13,Brandon,Colts,2,0,2,RegSsn
2021,2,13,Brandon,Colts,3,0,3,RegSsn
2021,2,13,Brandon,Colts,4,1,4,RegSsn
2021,2,13,Brandon,Colts,5,1,5,RegSsn
2021,2,13,Brandon,Colts,6,2,6,RegSsn
2021,2,13,Brandon,Colts,7,3,7,RegSsn
2021,2,13,Brandon,Colts,8,3,8,RegSsn
2021,2,13,Brandon,Colts,9,4,9,RegSsn
2021,2,13,Brandon,Colts,10,5,10,RegSsn
2021,2,13,Brandon,Colts,11,6,11,RegSsn
2021,2,13,Brandon,Colts,12,6,12,RegSsn
2021,2,13,Brandon,Colts,13,7,13,RegSsn
2021,2,13,Brandon,Colts,14,7,13,Bye Week
2021,2,13,Brandon,Colts,15,8,14,RegSsn
2021,2,13,Brandon,Colts,16,9,15,RegSsn
2021,2,13,Brandon,Colts,17,9,16,RegSsn
2021,2,13,Brandon,Colts,18,9,17,RegSsn
2021,2,14,Dan,Cowboys,1,0,1,RegSsn
2021,2,14,Dan,Cowboys,2,1,2,RegSsn
2021,2,14,Dan,Cowboys,3,2,3,RegSsn
2021,2,14,Dan,Cowboys,4,3,4,RegSsn
2021,2,14,Dan,Cowboys,5,4,5,RegSsn
2021,2,14,Dan,Cowboys,6,5,6,RegSsn
2021,2,14,Dan,Cowboys,7,5,6,Bye Week
2021,2,14,Dan,Cowboys,8,6,7,RegSsn
2021,2,14,Dan,Cowboys,9,6,8,RegSsn
2021,2,14,Dan,Cowboys,10,7,9,RegSsn
2021,2,14,Dan,Cowboys,11,7,10,RegSsn
